id	title	story	gender	link	image
204	무서운 집	사진작가 부부는 새로 장만한 4층 집에 스튜디오를 꾸미고 이벤트에 사용할 마네킹들을 조립하며 행복한 시간을 보낸다. 그러던 중 남편이 출장을 가게 되어 큰 집에 홀로 남게 된 아내. 새 집에서의 생활을 기대하며 한껏 기분이 들뜬 아내는 노래를 부르며 혼자만의 즐거운 시간을 보내지만 즐거움도 잠시, 자신의 눈 앞으로 다가와 쳐다보는 마네킹의 모습에 놀라 도망치지만 이사 준비로 예민해진 탓에 헛것을 보았을 거라고 생각하며 무심히 넘겨버린다. 집안 구석구석을 정리하며 시간을 보내지만 곳곳에서 들려오는 괴이한 소리와 자신을 따라다니기라도 하는 듯 쉬지 않고 나타나는 정체 불명의 형체들이 아내를 쫓아다니며 괴롭히는데..	N	https://movie.naver.com/movie/bi/mi/basic.nhn?code=151796	https://movie-phinf.pstatic.net/20190624_258/1561362231233Jq9xh_JPEG/movie_image.jpg?type=f67
205	러브 라이브! 선샤인!! 더 스쿨 아이돌 무비 오버 더 레인보우	우라노호시 여고의 스쿨 아이돌로서 참가하는 마지막 '러브라이브!'에서 멋지게 우승을 따낸 Aqours. 새로운 학교로 편입할 준비를 하던 1, 2학년들에게 예상 밖의 트러블이 연발한다? 게다가 졸업여행을 떠난 3학년들이 행방불명?! 멀리 떨어진 후에야 처음으로 깨달은 서로의 빈 자리. 새로운 한 걸음을 내딛기 위해, Aqours가 도달한 결론은 무엇일까?	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=181711	https://movie-phinf.pstatic.net/20190129_68/1548749435815O6OQS_JPEG/movie_image.jpg?type=f67
206	너의 췌장을 먹고 싶어	우연히 주운 한 권의 『공병문고』로 우리는 조금씩 가까워지기 시작했다. “나 사실은… 죽는 게 너무 무섭다고 하면 어떻게 할래?” 내가 몰랐던 너, 네가 몰랐던 나 다시 우리의 이야기	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=175318	https://movie-phinf.pstatic.net/20181026_40/1540518904460lgFIb_JPEG/movie_image.jpg?type=f67
207	태양의 노래	달빛 아래 꿈을 노래하는 소녀 ‘카오루’는 아무도 없는 역 앞 나홀로 버스킹이 유일한 취미다. 그러던 어느 날, 스토킹(?) 중이던 ‘코지’를 발견하게 되고 무작정 돌진한다. “아마네 카오루에요. 남자친구는 없어요. 한 명도 없어요!” 잘하는 것도, 하고 싶은 것도 없는 평범한 소년 ‘코지’의 앞에 나타난 이상한 소녀. 갑작스러운 고백에 당황한 것도 잠시, 자신의 꿈을 노래하는 순수한 소녀의 모습에 금새 빠져들게 된다. 하지만, 영원할 것 같았던 첫사랑의 설렘도 잠시, ‘카오루’는 자신의 몸에 이상이 생긴 것을 직감하고 ‘코지’의 곁을 떠나기로 결심하는데… 같은 태양 아래 함께 할 수 없는 소녀와 소년의 시리도록 눈부신 어쿠스틱 멜로!	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=61848	https://movie-phinf.pstatic.net/20170207_115/14864285933774Wzrd_JPEG/movie_image.jpg?type=f67
208	드래곤볼 슈퍼: 브로리	‘힘의 대회’ 후 평화를 되찾은 지구. 그리고 더욱 강해지기 위해 수행에 몰두하고 있는 오공과 베지터 앞에 나타난 것은 지금까지의 그 어떤 적보다 강한 사이어인 브로리! 엄청난 전투력으로 오공과 베지터를 무기력하게 만드는 브로리와 또 다시 지옥에서 돌아온 프리저까지 뒤얽혀 서로 다른 운명을 살아온 세 사이어인들은 처절한 전투를 시작하고 오공과 베지터는 최후의 선택으로 본인들의 한계를 뛰어넘는 퓨전을 시도하는데…	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=180687	https://movie-phinf.pstatic.net/20190123_250/1548209985442yC6DG_JPEG/movie_image.jpg?type=f67
209	빽 투 더 퓨쳐 2	브라운 박사(Dr. Emmett 'Doc' L. Brown: 코리스토퍼 로이드 분)와 30년 후의 미래로 온 마티(Marty McFly: 마이클 J. 폭스 분)와 제니퍼(Jennifer Parker: 엘리자베스 슈 분). 그러나 제니퍼는 타임머쉰과 미래세계에 자신이 있음에 놀라 기절한다. 아들을 깽들로부터 구하고 기절한 제니퍼를 데리고 다시 현대로 돌아온 마티와 브라운 박사는 그러나 뒤죽박죽된 세상에 소스라치게 놀란다. 아버지는 묘지에 묻혀 있고 어머니는 마티의 집에서 일하던 밥과 원치 않은 결혼을 해 으리으리한 집에 살고 있다. 바로 미래에 갔던 마티와 브라운의 타임머신을 그곳에 있던 늙은 밥이 훔쳐타고 그간에 있었던 스포츠 게임의 승부전이 있는 잡지를 60년 전 과거의 젊은 밥(Biff Tannen/Griff: 토마스 F. 윌슨 분) 자신에게 주어 도박으로 일약 부자가 된 것이다.	N	https://movie.naver.com/movie/bi/mi/basic.nhn?code=10003	https://movie-phinf.pstatic.net/20150924_127/14430563852692a3lU_JPEG/movie_image.jpg?type=f67
210	하와이언 레시피	나를 쉬게 하고 싶다면 이곳으로 오세요! 소원을 이루어준다는 '달무지개'를 보러 하와이 북쪽, 호노카아 마을에 찾아온 레오는 여자친구와 다투고 이별을 맞는다. 이후 호노카아를 다시 찾은 레오는 작은 영화관에서 일하며 과묵한 극장 주인 버즈와 먹보 에델리 부부, 괴짜 요리사 비이 할머니, 여배우를 동경하는 고이치 할아버지 등 독특한 매력을 지닌 마을 사람들과 친해지게 된다. 젊은 시절 남편과 사별한 비이는 고양이밥을 몰래 먹은 레오를 위해 매일 정성스런 식탁을 준비하고 자신의 요리를 맛있게 먹는 그를 보며 기쁨을 느낀다. 한편 이국적이고 아름다운 머라이어에게 첫눈에 반하게 된 레오, 비이는 그런 레오를 보며 알 수 없는 감정에 사로잡히게 되는데…	N	https://movie.naver.com/movie/bi/mi/basic.nhn?code=54629	https://movie-phinf.pstatic.net/20120702_196/1341220662967EK4uR_JPEG/movie_image.jpg?type=f67
211	차일드 44	1952년 소비에트 연방, 범죄 발생률 0%인 완벽한 국가에서 출세가도를 달려온 ‘레오’(톰 하디). 평온한 어느 날, 철길 옆에서 어린 아이가 시체로 발견되고 ‘레오’는 “완벽한 국가에서 범죄란 없다”는 굳은 신념 아래 단순한 기차 사고로 종결 짓는다. 한편 사랑하는 아내 ‘라이사’(누미 라파스)가 스파이로 지목되지만 차마 그녀를 고발하지 못한 ‘레오’는 민병대로 좌천되고, 사고 발생 소식에 ‘네스테로프’ 대장(게리 올드만)과 함께 현장으로 출동한다. 숲 속에서 발견된 아이 시체를 본 ‘레오’는 과거 사고와 유사점을 발견하고 동일범의 소행일지도 모른다는 의심을 갖게 된다. 비슷한 또래 아이들의 모든 사건을 관통하는 단서를 찾게 된 ‘레오’와 ‘네스테로프’ 대장은 끔찍한 아동 연쇄살인사건과 거대한 음모의 실마리를 발견하고 본격적으로 사건을 파헤치기 시작하는데...	N	https://movie.naver.com/movie/bi/mi/basic.nhn?code=102934	https://movie-phinf.pstatic.net/20150428_211/1430185143853T9QMB_JPEG/movie_image.jpg?type=f67
212	벤허	서기 26년, 로마 제국 시대 ‘유다 벤허’(찰스 헤스톤)는 예루살렘의 제일 가는 유태 귀족이다. 어느 날, 로마의 지배하에 있던 이스라엘에 새로운 총독이 부임해오고, 그를 보좌하는 주둔 사령관으로 벤허의 옛 친구인 멧살라(스티븐 보이드)가 임명된다. 그러나, 어린 시절과는 달리 로마와 이스라엘이라는 적대적인 상황에 의해 둘 사이의 우정에 금이 가게 되고, 신임 총독의 부임 축하 행진 중 벤허의 여동생 티자(캐시 오도녤)의 실수로 총독이 부상을 당하는 사건이 발생한다. 멧살라는 유다의 계획적인 범행으로 몰아 벤허 가족을 잡아들이고, 벤허는 모든 것을 잃은 채 노예로 팔려가게 되는데……	N	https://movie.naver.com/movie/bi/mi/basic.nhn?code=125468	https://movie-phinf.pstatic.net/20160830_161/1472547227447rvOLg_JPEG/movie_image.jpg?type=f67
213	이터널 선샤인	조엘은 아픈 기억만을 지워준다는 라쿠나사를 찾아가 헤어진 연인 클레멘타인의 기억을 지우기로 결심한다. 기억이 사라져 갈수록 조엘은 사랑이 시작되던 순간, 행복한 기억들, 가슴 속에 각인된 추억들을 지우기 싫어지기만 하는데... 당신을 지우면 이 아픔도 사라질까요? 사랑은 그렇게 다시 기억된다.	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=38444	https://movie-phinf.pstatic.net/20150922_4/14429125602616zXzR_JPEG/movie_image.jpg?type=f67
214	러브레터	“가슴이 아파 이 편지는 차마 보내지 못하겠어요.” 첫사랑을 잊지 못했던 그녀, 와타나베 히로코 “이 추억들은 모두 당신 거예요.” 첫사랑을 알지 못했던 그녀, 후지이 이츠키	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=188118	https://movie-phinf.pstatic.net/20190729_214/1564382803495ymGdA_JPEG/movie_image.jpg?type=f67
215	포레스트 검프	불편한 다리, 남들보다 조금 떨어지는 지능을 가진 외톨이 소년 ‘포레스트 검프’ 헌신적이고 강인한 어머니의 보살핌과 콩깍지 첫사랑 소녀 ‘제니’와의 만남으로 사회의 편견과 괴롭힘 속에서도 따뜻하고 순수한 마음을 지니고 성장한다. 여느 날과 같이 또래들의 괴롭힘을 피해 도망치던 포레스트는 누구보다 빠르게 달릴 수 있는 자신의 재능을 깨닫고 늘 달리는 삶을 살아간다. 포레스트의 재능을 발견한 대학에서 그를 미식축구 선수로 발탁하고, 졸업 후에도 뛰어난 신체능력으로 군에 들어가 누구도 예상치 못한 성과를 거둬 무공훈장을 수여받는 등 탄탄한 인생 가도에 오르게 된 포레스트. 하지만 영원히 행복할 것만 같았던 시간도 잠시, 어머니가 병에 걸려 죽음을 맞이하고 첫사랑 제니 역시 그의 곁을 떠나가며 다시 한번 인생의 전환점을 맞이하게 되는데… 과연, 포레스트는 진정한 삶의 행복을 발견할 수 있을까? 진정한 삶의 가치와 의미를 제시하는 감동 바이블! 올 가을, 다시 한번 세상에서 가장 눈부신 달리기가 시작된다! “Run! Forrest Run!”	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=17159	https://movie-phinf.pstatic.net/20160901_187/1472711688297YP2jH_JPEG/movie_image.jpg?type=f67
216	스노든	CIA와 NSA(미 국가안보국)의 정보 분석원인 에드워드 조지프 스노든(조셉 고든 레빗)은 정부가 테러 방지라는 명분으로 국경과 신분을 가리지 않고 모든 개인정보를 수집하고 있는 것을 발견하고 큰 충격을 받는다. 국민의 자유를 침해한 권력에 맞서기 위해 국가 기밀문서를 모아 홍콩으로 건너간 스노든은 가디언지 기자 글렌 그린월드(재커리 퀸토)와 이완 맥어스킬(톰 윌킨슨), 그리고 영화감독 로라 포이트라스(멜리사 레오)를 만나 역사상 최대 규모의 폭로를 준비하게 되는데…	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=134887	https://movie-phinf.pstatic.net/20170309_295/1489022758777OdCWK_JPEG/movie_image.jpg?type=f67
217	내 사랑	운명처럼 세상에서 가장 작은집에서 만난 에버렛과 모드. 혼자인 게 익숙했던 이들은 서서히 서로에게 물들어가며 깊은 사랑을 하게 되고 서로의 사랑을 풍경처럼 담는다.	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=154437	https://movie-phinf.pstatic.net/20170623_154/1498200552664BBuB4_JPEG/movie_image.jpg?type=f67
218	몬태나	전설적인 대위 모든 가족을 잃은 여인 일생일대의 적 모든 증오가 끝나는 그곳 몬태나로 향하는 1,000마일의 여정 그의 마지막 임무가 시작된다!	N	https://movie.naver.com/movie/bi/mi/basic.nhn?code=158628	https://movie-phinf.pstatic.net/20180404_191/1522819117171Ceo6C_JPEG/movie_image.jpg?type=f67
219	미션 임파서블: 폴아웃	도난당한 핵무기를 되찾아 오는 위험천만한 작전 중, 에단 헌트(톰 크루즈)는 임무를 포기하고, 팀원의 목숨을 구하는 선택을 한다. 이제, 핵무기는 문명을 무너뜨리려는 사악한 테러조직의 손에 넘어갔다. 세계를 멸망시킬 핵 재앙을 막기 위해 세계 최강 스파이기관, IMF의 에단 헌트와 정예 요원들(사이먼 페크, 빙 라메스, 레베카 퍼거슨)은 숙명의 라이벌, 중앙정보국 CIA의 상급 요원(헨리 카빌)과 불편한 동맹을 맺어야만 한다. 이보다 더 불가능한 미션은 없었다! 역대 최대 규모, 최강 액션을 기대하라!	N	https://movie.naver.com/movie/bi/mi/basic.nhn?code=154222	https://movie-phinf.pstatic.net/20180523_234/1527043720337JCQAP_JPEG/movie_image.jpg?type=f67
220	키즈 리턴	"신문배달을 하고 있던 다까끼 신지는 고등학교 친구 미야자끼 마사루(극중에선 ‘마짱’이라는 애칭으로 불린다)를 우연히 만난다. 신지는 마사루에게 옛 추억을 생각하며 함께 자전거를 타기를 권한다. 이야기는 과거, (고등학생 시절) 신지가 마사루를 자전거 뒤에 태운 채 등교하는 장면으로 전환되어 긴 플래쉬 백으로 그 둘의 과거를 뒤돌아보기 시작한다. 소위 문제아인 마사루는 신지를 부하처럼 데리고 다니며 학교 수업은 뒤로 한 채 갖은 말썽을 피운다. 선생님을 골탕먹이거나, 길거리에서 돈 뜯거나, 성인 영화관을 전전하거나 하며 지루한 시간을 보낸다. 하지만 뭔지도 모르고 무조건 뭔가를 열심히 하려하는 주변의 친구들과는 다르게 찻집과 술집에서 보내는 시간이 여전히 무료할 뿐이다. 그러던 어느날 자신에게 돈을 빼앗겼던 아이가 데리고 온 권투선수에게 제대로 맥도 못 차리고 두들겨 맞은 사건을 계기로 자극받은 마사루는 권투를 배우기로 결심하고, 아무 것도 모르는 신지를 데리고 권투를 시작한다. 하지만 건들건들한 마사루의 그늘 아래 있던 얌전한 신지가 오히려 권투에선 소질을 보이기 시작한다. 우연한 기회의 스파링에서 신지의 카운터펀치를 연속으로 맞으며 무너진 마사루는 다른 길을 찾아보겠다면서 권투를 포기하고 신지 곁을 떠나간다. 고등학교 졸업과 함께 홀로 남은 신지는 더욱더 권투에 몰두하게 되고 결국 소속 체육관의 유망주가 무너지는 사건을 계기로 체육관의 새로운 기대주로 자리잡게 된다. 신지는 여러 번의 경기를 통해 한 단계씩 올라가기 시작하고 야쿠자계로 투신한 마사루도 중간 보스가 살인사건의 뒷처리를 위해 구역을 떠난 사이 중간보스로 성장한다. 한편, 고등학교 시절 마사루와 신지 주변에 있었던 친구들은 만담가로, 그리고 평범한 샐러리 맨으로 각자의 삶을 살아간다. 그러나 신지는 실패한 복서인 나이 많은 체육관 선배를 따라다니다가 자신의 페이스를 잃고서 계속 시합에서 지게 되면서 권투선수로서의 의지마저 꺾여버리고 만다. 또한 마사루는 자신의 보스가 살해당하는 사건으로 지나치게 흥분하는 바람에 야쿠자 보스들에게 버릇없는 언행을 하는 실수를 저지른다. 그리고 결국 마사루는 한동안 자리를 비웠다가 다시 돌아온 중간보스에 의해 린치를 당하고 만다. 한편, 평범한 샐러리맨에서 택시기사로 전업한 친구 역시 어린 부인을 남기고 자동차사고로 사망하고 만다. 결국 만담을 하던 두 친구들만이 현실에서 여전히 자신의 자릴 지킬 뿐이고, 신지를 좇아다니면서 권투를 배우던 어리숙한 친구는 다시 신지의 대역으로 그 자리를 차지하게 된다. 이야기는 다시 현재의 시간으로 넘어오고 지난 날 그랬던 것처럼 학교의 운동장에서 함께 자전거를 타고 있던 신지는 묻는다. ""우리들 이제 끝난 걸까?"" 하지만 마사루는 ""바보야! 아직 시작도 안했어!""라며 소리내어 웃는다."	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=26537	https://movie-phinf.pstatic.net/20111222_218/1324495652371VeAiJ_JPEG/movie_image.jpg?type=f67
